,CryoSleep,Age,VIP,Cabin_num,Cabin_side,Spendings,Cabin_deck_1,Cabin_deck_2,Cabin_deck_3,Cabin_deck_4,Cabin_deck_5,Cabin_deck_6,Cabin_deck_7,Cabin_deck_8,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_Unknown,preds_xgb,preds_mlp
1083,False,33,False,79,False,2054.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False
1084,False,25,False,79,False,5630.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,False,False
1085,False,24,False,378,True,1778.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1086,False,22,False,480,True,1449.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1087,False,22,False,140,True,171.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
1088,True,36,False,382,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1089,True,4,False,382,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
1090,False,61,False,382,True,149.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1091,False,0,False,382,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1092,False,15,False,485,True,860.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1093,False,42,False,486,True,1228.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1094,False,27,False,167,False,1049.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
1095,True,5,False,460,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1096,False,32,False,31,False,12319.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
1097,True,38,False,31,False,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1098,True,21,False,381,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,True
1099,False,23,False,382,False,1780.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,False
1100,False,34,False,382,False,908.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1101,True,28,False,489,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1102,False,23,False,384,True,1788.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1103,True,14,False,384,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,True,True
1104,False,60,False,462,False,864.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1105,True,78,False,385,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,True
1106,True,6,False,385,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True
1107,False,17,False,463,False,876.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
1108,False,41,False,491,True,749.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
1109,False,40,False,464,False,683.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
1110,True,47,False,87,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1111,False,23,False,389,False,705.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1112,False,41,False,494,True,2735.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1113,False,60,False,144,True,1619.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
1114,False,46,False,392,False,907.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1115,False,19,False,93,False,15962.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
1116,True,18,False,93,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1117,True,0,False,396,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
1118,False,28,False,396,True,1150.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,False
1119,False,30,False,495,True,2401.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1120,False,9,False,396,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,False
1121,True,4,False,396,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
1122,False,22,False,496,True,553.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
1123,True,32,False,394,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
1124,True,7,False,394,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1125,False,19,False,394,False,785.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,False,False
1126,True,34,False,397,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1127,False,24,False,500,True,702.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1128,False,17,False,502,True,2630.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1129,False,31,False,398,True,766.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1130,False,42,False,469,False,803.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1131,True,14,False,71,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1132,True,27,False,71,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1133,False,21,False,509,True,2077.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1134,True,24,False,401,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
1135,False,34,False,148,True,2347.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
1136,False,35,False,82,False,1054.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False,False
1137,True,43,False,172,False,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,True,True
1138,True,25,False,473,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1139,False,19,False,473,False,1149.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1140,False,25,False,474,False,870.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1141,True,22,False,400,False,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,True,True
1142,False,42,False,84,False,5830.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,False,False
1143,False,40,False,84,False,7028.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,False,False
1144,True,71,False,478,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1145,False,18,False,478,False,1039.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1146,False,34,True,175,False,1298.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
1147,False,4,False,514,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1148,True,18,False,514,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1149,False,22,False,73,True,2578.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
1150,False,38,False,479,False,802.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1151,False,33,False,88,False,6032.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,False
1152,False,27,True,88,False,33389.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,True,False
1153,True,18,False,95,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1154,False,34,False,95,False,8139.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
1155,False,66,False,402,False,628.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,False
1156,True,47,False,90,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1157,False,35,False,482,False,901.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1158,True,23,False,405,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1159,False,36,False,518,True,970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1160,True,35,False,484,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1161,False,15,False,486,False,877.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1162,False,39,True,89,True,5655.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,False
1163,False,48,False,408,True,392.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,False
1164,True,47,False,490,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1165,True,21,False,76,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1166,True,31,False,76,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1167,False,32,False,521,True,1010.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1168,False,22,False,493,False,1188.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
1169,True,40,False,524,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,True,True
1170,True,15,False,409,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1171,False,33,False,410,False,888.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,False,False
1172,True,28,False,180,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,True
1173,True,17,False,494,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1174,False,20,False,495,False,640.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1175,False,42,False,528,True,704.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1176,True,18,False,413,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
1177,False,27,False,529,True,6606.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,False,False
1178,True,32,False,497,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1179,True,19,False,411,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1180,True,9,False,411,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1181,False,36,False,530,True,1347.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1182,True,21,False,416,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1183,True,42,False,418,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
1184,True,40,False,532,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1185,True,22,False,532,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1186,False,15,False,157,True,2348.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
1187,True,38,False,414,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
1188,False,15,False,501,False,900.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
1189,True,24,False,423,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
1190,True,22,False,415,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1191,False,24,False,502,False,2525.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1192,False,25,False,417,False,1778.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1193,False,22,False,538,True,729.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1194,False,57,False,539,True,743.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1195,False,25,False,503,False,1433.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1196,False,21,False,540,True,1534.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1197,True,41,False,425,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
1198,False,27,False,94,False,18266.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,False
1199,False,18,False,506,False,864.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1200,False,61,False,507,False,1443.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1201,True,9,False,418,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1202,True,1,False,418,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1203,False,27,False,546,True,1528.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1204,True,2,False,429,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
1205,False,0,False,429,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1206,True,25,False,509,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1207,False,22,False,512,False,703.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1208,False,32,True,548,True,2598.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1209,False,28,False,89,False,2664.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
1210,True,43,False,96,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1211,False,28,False,92,True,7823.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
1212,True,32,False,101,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1213,False,54,False,101,False,3990.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
1214,False,27,False,101,False,3229.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
1215,True,30,False,101,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1216,True,25,False,101,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1217,False,39,False,553,True,2085.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1218,False,14,False,433,True,4178.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1219,False,8,False,425,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1220,False,22,False,425,False,808.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1221,False,27,False,82,True,8844.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
1222,True,43,False,427,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
1223,False,16,False,518,False,3183.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1224,False,40,False,436,True,1763.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1225,True,48,False,84,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1226,False,25,False,93,True,11580.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
1227,False,29,False,98,False,2400.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1228,False,60,False,519,False,1230.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
1229,True,22,False,430,False,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,True,True
1230,True,37,False,104,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1231,True,35,False,104,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1232,False,23,False,560,True,5916.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1233,False,24,False,162,True,1021.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
1234,False,15,False,562,True,2603.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1235,False,18,False,80,True,1685.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False
1236,True,14,False,80,True,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1237,False,39,False,92,False,3249.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
1238,True,12,False,524,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1239,False,43,False,524,False,2222.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1240,False,45,False,526,False,1119.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1241,True,24,False,434,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
1242,False,52,False,566,True,528.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1243,False,18,False,441,True,808.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1244,True,38,False,436,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
1245,False,28,False,443,True,783.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,False
1246,True,28,False,437,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
1247,False,19,False,445,True,809.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1248,False,45,False,531,False,609.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
1249,False,27,False,531,False,1403.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1250,True,15,False,440,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
1251,False,22,False,441,False,626.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1252,False,23,False,574,True,689.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1253,False,32,False,101,False,2457.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1254,False,15,False,445,False,942.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1255,True,30,True,33,False,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1256,False,60,False,577,True,774.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1257,False,50,False,534,False,2051.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1258,False,45,False,451,True,1018.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1259,False,24,False,170,True,1049.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
1260,False,22,False,579,True,1325.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1261,False,20,False,579,True,2639.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1262,True,19,False,579,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,True,True
1263,False,40,False,579,True,1382.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1264,True,14,False,579,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1265,True,18,False,579,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1266,True,20,False,191,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,True,True
1267,True,35,False,84,True,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1268,True,24,False,448,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
1269,True,30,False,95,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1270,False,44,False,95,True,10923.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
1271,False,42,False,172,True,788.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
1272,True,3,False,456,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
1273,False,19,False,583,True,703.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1274,True,69,False,85,True,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1275,True,50,False,451,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
1276,False,15,False,459,True,529.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,False
1277,True,18,False,460,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
1278,True,25,False,461,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
1279,True,15,False,462,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
1280,False,62,False,106,False,9785.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
1281,False,19,False,589,True,1127.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1282,True,29,False,463,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1283,False,28,False,541,False,1333.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
1284,True,25,False,97,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1285,True,22,False,97,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,True,True
1286,True,35,False,34,False,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1287,True,61,False,34,False,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1288,True,26,False,34,False,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1289,False,2,False,543,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1290,True,0,False,543,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1291,False,26,False,192,False,1299.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
1292,True,6,False,543,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1293,False,23,False,590,True,722.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
1294,True,50,False,87,True,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,True,True
1295,False,18,False,548,False,2604.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1296,True,7,False,453,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1297,True,3,False,453,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
1298,True,3,False,453,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
1299,False,37,False,453,False,1706.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1300,False,25,False,177,True,995.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
1301,False,22,False,594,True,1128.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1302,False,20,False,549,False,1288.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1303,False,32,False,596,True,2463.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1304,False,34,False,195,False,787.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
1305,True,47,False,111,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
1306,False,23,False,550,False,1292.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1307,False,22,False,90,True,4338.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
1308,True,35,False,90,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1309,False,18,False,472,True,1423.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,False
1310,False,36,False,99,True,4922.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
1311,True,32,False,99,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1312,True,29,False,465,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
1313,True,19,False,91,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
1314,True,45,False,554,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1315,True,28,False,604,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
1316,False,14,False,605,True,965.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1317,False,22,False,108,False,4370.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
1318,False,31,False,607,True,806.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1319,False,25,False,608,True,1308.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1320,False,15,False,466,False,4179.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1321,False,28,False,556,False,2832.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
1322,True,34,False,475,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1323,False,28,False,612,True,797.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1324,True,45,False,109,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True,True
1325,False,44,False,613,True,737.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1326,False,22,False,614,True,858.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1327,False,48,False,476,True,889.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1328,False,25,False,616,True,2629.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1329,False,24,False,480,True,853.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1330,False,20,False,480,True,887.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1331,False,46,False,480,True,842.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1332,True,40,False,481,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
1333,False,26,False,483,True,774.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,False
1334,False,56,False,618,True,1177.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
1335,False,37,False,560,False,1447.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1336,True,35,False,484,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,True
1337,False,15,False,471,False,907.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
1338,False,21,False,623,True,934.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
1339,False,24,False,196,False,786.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
1340,False,30,False,624,True,1444.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,False,False
